clustering_model,dim_red_model,d,k,time,ARI,RI
MS,PCA,2,1.0,5.429446697235107,0.2068254468931711,0.818560788878479
MS,PCA,64,6.3,6.529533863067627,0.03217591743297823,0.48747740586170024
MS,PCA,128,7.5,18.43768858909607,5.5425710639165113e-05,0.1145171873176302
MS,NoDR,256,7.0,32.574971199035645,0.06422436026261033,0.6951344922982773
